"ID";"TIPO_DOCUMENTO";"ANO";"MÊS";"NOME_SENADOR";"TIPO_DESPESA";"CPF_CNPJ_FORNECEDOR";"DOCUMENTO";"DATA";"DETALHAMENTO";"VALOR_REEMBOLSADO"
"316987";"2";"2010";"7";"LEOMAR QUINTANILHA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"38154506000128";"AUTO POSTO ELDORADO";"407479";"2010-07-22";;"50"
"316997";"1";"2010";"7";"LEOMAR QUINTANILHA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"09148368000176";"AUTO POSTO ESTANDARTE";"004719";"2010-07-27";;"100"
"316975";"1";"2010";"7";"LEOMAR QUINTANILHA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"03387537000144";"AUTO POSTO GALICIA";"088444";"2010-07-10";;"111.01"
"316965";"2";"2010";"7";"LEOMAR QUINTANILHA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"38132296000177";"AUTO POSTO GOIAS";"179214";"2010-07-04";;"176"
"316966";"2";"2010";"7";"LEOMAR QUINTANILHA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"37583432000182";"AUTO POSTO POTIGUAR";"003169";"2010-07-05";;"173.01"
"240890";"1";"2010";"2";"MÃO SANTA";"Divulgação da atividade parlamentar";"07932269000155";"ATIVA ASCOM";"a06b85a0";"2010-02-12";;"1800"
"236338";"1";"2010";"2";"MÃO SANTA";"Divulgação da atividade parlamentar";"01090046391";"GIGA PRINT DIGITAL";"2108";"2010-02-11";;"2790"
"254246";"1";"2010";"2";"MÃO SANTA";"Divulgação da atividade parlamentar";"07822278000193";"multicolor ind. & com.";"495";"2010-04-05";;"3260"
"243246";"4";"2010";"2";"MÃO SANTA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"03779149000109";"andrade & ibiapina";"s/n";"2010-02-28";;"124.85"
"240876";"4";"2010";"2";"MÃO SANTA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"11596624000130";"ANTONIA ABREU DE SOUSA";"S/N";"2010-02-21";;"126.99"
"243249";"4";"2010";"2";"MÃO SANTA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"08986525000150";"cacique combustivel ltda";"s/n";"2010-02-19";;"49.99"
"243248";"4";"2010";"2";"MÃO SANTA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"06656656001620";"cacique petroleo ltda";"s/n";"2010-02-22";;"40"
"240884";"4";"2010";"2";"MÃO SANTA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"06664585000120";"KING PETROLEO LTDA";"S/N";"2010-02-19";;"107.02"
"240875";"4";"2010";"2";"MÃO SANTA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"06703805000188";"POSTO ESSO";"S/N";"2010-02-17";;"122"
"240879";"4";"2010";"2";"MÃO SANTA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"06703805000188";"POSTO ESSO";"S/N";"2010-02-17";;"133"
"240878";"4";"2010";"2";"MÃO SANTA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"09358460000160";"POSTO GARCIA LTDA";"S/N";"2010-02-06";;"130"
"240883";"4";"2010";"2";"MÃO SANTA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"06833040000109";"POSTO IPANEMA LTDA";"S/N";"2010-02-10";;"100"
"240877";"4";"2010";"2";"MÃO SANTA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"06833040000109";"POSTO IPANEMA LTDA1";"S/N";"2010-02-19";;"105"
"240887";"4";"2010";"2";"MÃO SANTA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"06656656000305";"POSTO KENNEDY";"S/N";"2010-02-03";;"52"
"243250";"4";"2010";"2";"MÃO SANTA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"47508411126508";"posto pa dom severino";"s/n";"2010-02-25";;"98.61"
"243251";"4";"2010";"2";"MÃO SANTA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"47508411126508";"posto pa dom severino";"s/n";"2010-02-25";;"100"
"252105";"1";"2010";"2";"MÃO SANTA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"04177514000330";"POSTO UNIAÕ";"7466";"2010-03-31";;"3377.49"
"240882";"4";"2010";"2";"MÃO SANTA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"04177514000410";"POSTO UNIÃO";"S/N";"2010-02-12";;"134.01"
"244268";"1";"2010";"2";"MÃO SANTA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"04177514000259";"POSTO UNIÃO";"4680";"2010-02-12";;"1670.51"
"243245";"4";"2010";"2";"MÃO SANTA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"04177514000410";"posto união";"s/n";"2010-02-26";;"105.35"
"240885";"4";"2010";"2";"MÃO SANTA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"06656656001620";"POSTO VIA LESTE";"S/N";"2010-02-03";;"50"
"240881";"4";"2010";"2";"MÃO SANTA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"06656656001620";"POSTO VIA LESTE";"S/N";"2010-02-04";;"40"
"240886";"4";"2010";"2";"MÃO SANTA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"06656656001620";"POSTO VIA LESTE";"S/N";"2010-02-04";;"100"
"240880";"4";"2010";"2";"MÃO SANTA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"06656656001620";"POSTO VIA LESTE";"S/N";"2010-02-04";;"100"
"240888";"4";"2010";"2";"MÃO SANTA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"06656656001620";"POSTO VIA LESTE";"S/N";"2010-02-12";;"71"
"316976";"2";"2010";"7";"LEOMAR QUINTANILHA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"37583432000182";"AUTO POSTO POTIGUAR";"003775";"2010-07-10";;"190"
"316968";"2";"2010";"7";"LEOMAR QUINTANILHA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"02930356000150";"AUTO POSTO TOCANTINS";"035451";"2010-07-05";;"167"
"317001";"1";"2010";"7";"LEOMAR QUINTANILHA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"02358990000160";"CHURRASCARIA E LANCHONETE MOURAO";"5911";"2010-07-29";;"64"
"316971";"2";"2010";"7";"LEOMAR QUINTANILHA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"00038505000730";"CONVER COMBUSTIVEL AUTOMOTIVOS";"001753";"2010-07-08";;"150"
"316979";"2";"2010";"7";"LEOMAR QUINTANILHA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"06698533000175";"DECIO AUTO POSTO GURUPI";"269405";"2010-07-14";;"167"
"316964";"1";"2010";"7";"LEOMAR QUINTANILHA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"08319874000118";"HOTEL EXECUTIVO";"000756";"2010-07-03";;"215"
"316967";"1";"2010";"7";"LEOMAR QUINTANILHA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"08319874000118";"HOTEL EXECUTIVO ";"00761";"2010-07-05";;"142"
"316999";"1";"2010";"7";"LEOMAR QUINTANILHA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"08319874000118";"HOTEL EXECUTIVO ";"000929";"2010-07-29";;"122.5"
"316963";"1";"2010";"7";"LEOMAR QUINTANILHA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"11075048000185";"LABAREDAS BAR E RESTAURANTE";"001342";"2010-07-02";;"111.3"
"316998";"2";"2010";"7";"LEOMAR QUINTANILHA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"01066091000201";"LOPES E MARINHO LTDA";"008961";"2010-07-29";;"49.99"
"317000";"2";"2010";"7";"LEOMAR QUINTANILHA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"01066091000201";"LOPES E MARINHO LTDA";"008965";"2010-07-29";;"125.99"
"316988";"1";"2010";"7";"LEOMAR QUINTANILHA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"00470362000146";"NELSON CHURRASCARIA";"029102";"2010-07-22";;"54.7"
"316986";"1";"2010";"7";"LEOMAR QUINTANILHA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"07367619000188";"PETRO POSTO COLORADO";"003525";"2010-07-21";;"95"
"316978";"1";"2010";"7";"LEOMAR QUINTANILHA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"02862352000505";"PETROLIDER";"034724";"2010-07-12";;"145"
"316985";"2";"2010";"7";"LEOMAR QUINTANILHA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"02862352000262";"PETROLIDER";"344610";"2010-07-21";;"21"
"316990";"1";"2010";"7";"LEOMAR QUINTANILHA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"08036185000104";"PETROLIDER";"052175";"2010-07-23";;"111"
"316993";"1";"2010";"7";"LEOMAR QUINTANILHA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"06065767004091";"PITES  ";"456793";"2010-07-24";;"10"
"316969";"1";"2010";"7";"LEOMAR QUINTANILHA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"04006471000168";"POSTO ASA BRANCA";"26324";"2010-07-06";;"85"
"316992";"1";"2010";"7";"LEOMAR QUINTANILHA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"05971985000116";"POSTO BRASIL";"19358";"2010-07-24";;"128"
"316981";"1";"2010";"7";"LEOMAR QUINTANILHA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"05850518000138";"POSTO ECOPETRO";"001362";"2010-07-15";;"100"
"316989";"1";"2010";"7";"LEOMAR QUINTANILHA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"08318079000105";"POSTO INTERLAGOS";"008972";"2010-07-23";;"177"
"316982";"1";"2010";"7";"LEOMAR QUINTANILHA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"09235446000170";"POSTO JAVAE";"005614";"2010-07-16";;"140"
"240889";"4";"2010";"2";"MÃO SANTA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"10978518000158";"S. P. MAGALHAES EMPREENDIMENTOS LTDA";"S/N";"2010-02-13";;"138.01"
"243247";"4";"2010";"2";"MÃO SANTA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"10978518000158";"s. p. magalhaes empreendimentos ltda";"s/n";"2010-02-28";;"68.17"
"245662";"4";"2010";"3";"MÃO SANTA";"Divulgação da atividade parlamentar";"07932269000155";"PREFEITURA  MUNICIPAL DE TERESINA";"00000066";"2010-03-15";;"5400"
"255108";"1";"2010";"3";"MÃO SANTA";"Divulgação da atividade parlamentar";"10932383000190";"total artefatos ltda";"101";"2010-04-07";;"7800"
"247211";"1";"2010";"3";"MÃO SANTA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"09276838000187";"AQUARIUS";"014788";"2010-03-12";;"1255.75"
"247210";"4";"2010";"3";"MÃO SANTA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"41272725000116";"NERIS E SAMPAIO LTDA";"S/N";"2010-03-06";;"121"
"247208";"4";"2010";"3";"MÃO SANTA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"41272725000116";"NERIS E SAMPAIO LTDA";"S/N";"2010-03-14";;"129.26"
"250009";"1";"2010";"3";"MÃO SANTA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"06620223000138";"PICO HOTEL";"52347";"2010-03-27";;"301.24"
"247209";"4";"2010";"3";"MÃO SANTA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"00360990000179";"POSTO DE GASOLINA DOS ANOES LTDA";"S/N";"2010-03-03";;"50"
"250007";"4";"2010";"3";"MÃO SANTA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"09358460000160";"POSTO GARCIA LTDA";"S/N";"2010-03-21";;"135"
"250005";"4";"2010";"3";"MÃO SANTA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"47508411126508";"POSTO PA DOM SEVERINO";"S/N";"2010-03-19";;"117.1"
"250004";"4";"2010";"3";"MÃO SANTA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"47508411126508";"POSTO PA DOM SEVERINO";"S/N";"2010-03-26";;"111.85"
"250006";"4";"2010";"3";"MÃO SANTA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"05907293000109";"POSTO SEIS ";"S/N";"2010-03-25";;"72"
"250008";"4";"2010";"3";"MÃO SANTA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"04177514000330";"POSTO UNIÃO";"S/N";"2010-03-19";;"144"
"261386";"1";"2010";"3";"MÃO SANTA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"04177514000178";"postos união";"4798";"2010-04-29";;"6"
"284297";"1";"2010";"4";"MÃO SANTA";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"09048720000100";"global comunicação e assessoria ltda ";"00000115";"2010-07-13";;"1000"
"261415";"4";"2010";"4";"MÃO SANTA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"05378824000113";"g. ribeiro de c. silva";"s/n";"2010-04-27";;"100.01"
"261416";"1";"2010";"4";"MÃO SANTA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"07094741000128";"hotel rio parnaiba ltda";"38406";"2010-04-28";;"256.8"
"261413";"4";"2010";"4";"MÃO SANTA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"06599260000101";"jose fontes derivados de petroleo ltda";"s/n";"2010-04-28";;"117.04"
"261412";"4";"2010";"4";"MÃO SANTA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"06664585000120";"king petroleo ltda";"s/n";"2010-04-23";;"100"
"265170";"1";"2010";"4";"MÃO SANTA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"41517954000153";"MASUAD VEICULOS";"3664";"2010-05-04";;"5000"
"261410";"4";"2010";"4";"MÃO SANTA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"41272725000116";"neris e sampaio ltda";"s/n";"2010-04-17";;"136"
"261393";"4";"2010";"4";"MÃO SANTA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"06833040000109";"posto ipanema";"s/n";"2010-04-27";;"112.49"
"316994";"1";"2010";"7";"LEOMAR QUINTANILHA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"09235446000170";"POSTO JAVAE";"005744";"2010-07-26";;"162.71"
"316996";"1";"2010";"7";"LEOMAR QUINTANILHA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"09235446000170";"POSTO JAVAE";"005754";"2010-07-27";;"116.78"
"316962";"1";"2010";"7";"LEOMAR QUINTANILHA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"02930356000150";"POSTO TOCANTINS";"003543";"2010-07-02";;"175.02"
"316961";"1";"2010";"7";"LEOMAR QUINTANILHA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"09275539000128";"POSTO TREVO";"028574";"2010-07-01";;"142"
"316983";"1";"2010";"7";"LEOMAR QUINTANILHA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"33210337000182";"POSTO TREVO";"134543";"2010-07-18";;"130"
"316984";"1";"2010";"7";"LEOMAR QUINTANILHA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"02463588000226";"POSTO VISAO";"007932";"2010-07-18";;"50"
"316977";"1";"2010";"7";"LEOMAR QUINTANILHA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"05687589000161";"POUSADA ARAGUAIA";"04361";"2010-07-12";;"100"
"316995";"1";"2010";"7";"LEOMAR QUINTANILHA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"05288159000177";"RESTAURANTE ECOLOGICO  N.S.A.";"026607";"2010-07-26";;"266"
"316970";"4";"2010";"7";"LEOMAR QUINTANILHA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"10439723000145";"VEREDAS  HOTEL";"0551";"2010-07-06";;"183"
"317002";"3";"2010";"8";"LEOMAR QUINTANILHA";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"70218625634";"ANDRE CAIDE MAGALHAES SOUZA";;"2010-08-03";;"1500"
"317006";"4";"2010";"8";"LEOMAR QUINTANILHA";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"76535764032509";"BRASIL TELECOM";;"2010-08-09";;"74.9"
"317005";"4";"2010";"8";"LEOMAR QUINTANILHA";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"76535764032509";"BRASIL TELECOM";;"2010-08-09";;"137.32"
"317007";"4";"2010";"8";"LEOMAR QUINTANILHA";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"25086034000171";"CELTINS";;"2010-08-24";;"80.44"
"317004";"4";"2010";"8";"LEOMAR QUINTANILHA";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"25089509000183";"SANEATINS";;"2010-08-08";;"57.51"
"317009";"2";"2010";"8";"LEOMAR QUINTANILHA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"02889517000109";"BRASIL POSTO DIESEL LTDA";"140572";"2010-08-27";;"169.01"
"317008";"1";"2010";"8";"LEOMAR QUINTANILHA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"02862352000505";"PETROLIDER";"035480";"2010-08-26";;"150"
"317011";"1";"2010";"8";"LEOMAR QUINTANILHA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"02862352000505";"PETROLIDER";"035537";"2010-08-30";;"50.36"
"320595";"1";"2010";"8";"LEOMAR QUINTANILHA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"02862352000505";"PETROLIDER ";"035128";"2010-08-06";;"252.62"
"317003";"1";"2010";"8";"LEOMAR QUINTANILHA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"02862352000181";"PETROLIDER ";"128777";"2010-08-08";;"40"
"317010";"1";"2010";"8";"LEOMAR QUINTANILHA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"02862352000505";"PETROLIDER ";"035526";"2010-08-28";;"250"
"317012";"1";"2010";"8";"LEOMAR QUINTANILHA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"09235446000170";"POSTO JAVAE";"0006407";"2010-08-31";;"100"
"320594";"1";"2010";"8";"LEOMAR QUINTANILHA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"04263202000187";"RESTAURANTE FOGAO A LENHA";"018779";"2010-08-06";;"44.8"
"261387";"4";"2010";"4";"MÃO SANTA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"03906127000162";"posto pampa";"s/n";"2010-04-12";;"48.8"
"261391";"4";"2010";"4";"MÃO SANTA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"03906127000162";"posto pampa";"s/n";"2010-04-12";;"48.8"
"261392";"1";"2010";"4";"MÃO SANTA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"03906127000162";"posto pampa";"s/n";"2010-04-12";;"61"
"261389";"4";"2010";"4";"MÃO SANTA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"03906127000162";"posto pampa";"s/n";"2010-04-12";;"61.8"
"261390";"4";"2010";"4";"MÃO SANTA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"03906127000162";"posto pampa";"s/n";"2010-04-12";;"97.6"
"261388";"4";"2010";"4";"MÃO SANTA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"03906127000162";"posto pampa";"s/n";"2010-04-12";;"110.6"
"268125";"1";"2010";"4";"MÃO SANTA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"04177514000330";"POSTO UNIÃO";"7540";"2010-05-26";;"4027.74"
